Date,Open,High,Low,Close,Adjusted_close,Volume
2009-02-19,93.3688,94.2508,90.1096,90.6388,2.7441,922804400
2009-02-20,89.4012,92.4,89.0008,91.1988,2.761,750316000
2009-02-23,91.6496,91.9996,86.5088,86.9512,2.6324,786982000
2009-02-24,87.4496,90.8908,86.9988,90.2496,2.7323,807105600
2009-02-25,89.8604,92.9208,89.25,91.1596,2.7598,833053200
2009-02-26,91.9996,92.9208,88.9588,89.1912,2.7002,629868400
2009-02-27,87.9312,91.2996,87.6708,89.3088,2.7038,706658400
2009-03-02,88.1188,91.1988,87.6708,87.9396,2.6623,770929600
2009-03-03,88.9308,90.7396,87.8808,88.3708,2.6754,724340400
2009-03-04,90.1796,92.7696,89.4488,91.1708,2.7602,741403600
2009-03-05,90.4596,91.8708,88.4492,88.8412,2.6896,706899200
2009-03-06,88.34,88.3988,82.3312,85.2992,2.5824,1011147200
2009-03-09,84.1792,87.6008,82.5692,83.1096,2.5161,698297600
2009-03-10,84.8708,89.1688,84.3612,88.6312,2.6833,844258800
2009-03-11,89.81,94.0688,89.5804,92.68,2.8059,846372800
2009-03-12,92.9012,96.5804,91.9996,96.3508,2.917,768457200
2009-03-13,96.3004,97.1992,95.0096,95.9308,2.9043,601168400
2009-03-16,96.53,97.3896,94.1808,95.4212,2.8888,797244000
2009-03-17,95.2392,99.6912,95.0712,99.6604,3.0172,786646000
2009-03-18,99.9096,103.4796,99.7192,101.5196,3.0735,796037200
2009-03-19,101.85,103.1996,100.2512,101.6204,3.0765,500180800
2009-03-20,102.0908,103.11,100.5704,101.5896,3.0756,695587200
2009-03-23,102.7096,108.1612,101.7492,107.66,3.2594,666397200
2009-03-24,106.3608,109.4408,105.3892,106.5008,3.2243,640612000
2009-03-25,107.5788,108.36,103.8604,106.4896,3.2239,646618000
2009-03-26,107.8308,109.9812,107.5788,109.8692,3.3263,616252000
2009-03-27,108.2312,108.5308,106.4,106.8508,3.2349,492872800
2009-03-30,104.51,105.0112,102.6088,104.4904,3.1634,502796000
2009-03-31,105.4508,107.45,105,105.1204,3.1825,570080000
2009-04-01,104.09,109.0012,103.8912,108.6904,3.2906,589372000
2009-04-02,110.1408,114.7496,109.7796,112.7112,3.4123,812366800
2009-04-03,114.1896,116.13,113.5204,115.99,3.5116,636241200
2009-04-06,114.94,118.7508,113.2796,118.4512,3.5861,658064400
2009-04-07,116.5304,116.6704,114.1896,114.9988,3.4816,536580800
2009-04-08,115.43,116.7908,114.5788,116.3204,3.5216,455630000
2009-04-09,118.4204,119.9996,117.9612,119.5712,3.62,530756800
2009-04-13,120.0108,120.9796,119,120.2208,3.6396,389236400
2009-04-14,119.5712,120.1704,117.25,118.3112,3.5818,454622000
2009-04-15,117.1996,118.2496,115.7604,117.6392,3.5615,412882400
2009-04-16,119.1904,123.1496,118.79,121.45,3.6769,593446000
2009-04-17,121.1812,124.25,120.2488,123.4212,3.7365,497495600
2009-04-20,121.73,122.99,119.1596,120.5008,3.6481,466466000
2009-04-21,118.8908,122.1388,118.5996,121.7608,3.6863,470685600
2009-04-22,122.6288,125.3504,121.2008,121.5088,3.6786,938767200
2009-04-23,126.6188,127.2012,123.5108,125.4008,3.7965,945156800
2009-04-24,124.6392,125.1404,122.9704,123.9,3.751,540764000
2009-04-27,122.9004,125.0004,122.6596,124.7288,3.7761,480690000
2009-04-28,123.3512,126.21,123.2588,123.9,3.751,455856800
2009-04-29,124.8492,126.8512,123.83,125.1404,3.7886,458110800
2009-04-30,126.2212,126.9996,124.9192,125.8292,3.8094,498489600
2009-05-01,125.8012,127.9488,125.8012,127.2404,3.8522,397516000
2009-05-04,128.24,132.2496,127.68,132.0704,3.9984,609358400
2009-05-05,131.7512,132.86,131.1212,132.7088,4.0177,398255200
2009-05-06,133.3304,133.5012,130.2196,132.4988,4.0114,473538800
2009-05-07,132.3308,132.3896,127.9012,129.0604,3.9073,531776000
2009-05-08,129.0408,131.2304,126.2604,129.1892,3.9112,467964000
2009-05-11,127.3692,130.9588,127.12,129.57,3.9227,404658800
2009-05-12,129.5588,129.71,123.2504,124.4208,3.7668,609481600
2009-05-13,123.2112,124.0204,119.3808,119.49,3.6175,595971600
2009-05-14,119.7812,123.5304,119.7,122.9508,3.7223,447826400
2009-05-15,122.3208,124.6196,121.6096,122.4188,3.7062,367567200
2009-05-18,123.7292,126.7,121.5704,126.6496,3.8343,458841600
2009-05-19,126.8204,129.3096,125.7396,127.4504,3.8585,372422400
2009-05-20,127.6296,129.2088,125.3,125.8712,3.8107,388584000
2009-05-21,125.1488,126.7812,122.8892,124.18,3.7595,407946000
2009-05-22,124.0512,124.18,121.7496,122.5,3.7086,297998400
2009-05-26,124.7596,130.83,124.5496,130.7796,3.9593,636927200
2009-05-27,131.7792,134.9796,130.9112,133.0504,4.0281,646422000
2009-05-28,133.4508,135.3912,132.0312,135.0692,4.0892,487552800
2009-05-29,135.3912,135.9008,133.8512,135.8112,4.1116,456534400
2009-06-01,136.4692,139.9888,135.9988,139.3504,4.2188,452499600
2009-06-02,138.9892,141.3412,138.3508,139.4904,4.223,456223600
2009-06-03,140,141.1088,139.0704,140.9492,4.2672,565199600
2009-06-04,140.1288,144.1804,140.0392,143.7408,4.3517,550634000
2009-06-05,145.3088,146.4008,143.2088,144.6704,4.3799,632716000
2009-06-08,143.8192,144.2308,139.4288,143.85,4.355,931652400
2009-06-09,143.8108,144.5612,140.5488,142.7188,4.3208,676964400
2009-06-10,142.2792,142.3492,138.3004,140.2492,4.246,688623600
2009-06-11,139.5492,141.5596,138.5496,139.9496,4.2369,524823600
2009-06-12,138.81,139.1012,136.0408,136.9704,4.1467,563085600
2009-06-15,136.01,136.9312,134.89,136.0912,4.1201,539750400
2009-06-16,136.6596,138.4712,136.0996,136.3488,4.1279,514805200
2009-06-17,136.6708,137.4492,134.5288,135.5788,4.1046,571412800
2009-06-18,136.1108,138.0008,135.59,135.8812,4.1138,427680400
2009-06-19,138.0708,139.4988,136.9004,139.4792,4.2227,721856800
2009-06-22,140.6692,141.5596,136.3292,137.3708,4.1589,634914000
2009-06-23,136.3992,136.9508,132.8796,134.0108,4.0571,706532400
2009-06-24,135.4192,137.4996,134.8592,136.22,4.124,485525600
2009-06-25,135.7496,140.1988,135.2092,139.86,4.2342,589447600
2009-06-26,139.79,143.5588,139.7396,142.4388,4.3123,439384400
2009-06-29,143.4608,143.9508,141.54,141.9712,4.2981,567616000
2009-06-30,142.5788,143.7996,141.8004,142.4304,4.312,434224000
2009-07-01,143.5,144.6592,142.52,142.8308,4.3242,414178800
2009-07-02,141.2488,142.8308,139.79,140.0196,4.239,370479200
2009-07-06,138.7008,138.9892,136.2508,138.6112,4.1964,498688400
2009-07-07,138.4796,139.6808,135.1812,135.3996,4.0992,461596800
2009-07-08,135.9204,138.04,134.4196,137.2196,4.1543,575929200
2009-07-09,137.76,137.9896,135.9288,136.36,4.1283,343025200
2009-07-10,136.3404,138.9696,136.3208,138.5188,4.1936,445275600
2009-07-13,139.5408,142.3408,137.5304,142.3408,4.3093,483501200
2009-07-14,142.03,143.1808,141.1592,142.2708,4.3072,347247600
2009-07-15,145.04,147,144.3204,146.8796,4.4467,485587200
2009-07-16,145.7596,148.0192,145.5692,147.5208,4.4661,393570800
2009-07-17,149.0804,152.0204,148.6296,151.7488,4.5941,602154000
2009-07-20,153.2692,155.0388,150.8892,152.9108,4.6293,735526400
2009-07-21,153.2888,153.4288,149.7496,151.5108,4.5869,874781600
2009-07-22,157.7912,158.7292,156.1112,156.7412,4.7453,874104000
2009-07-23,156.6292,158.4408,155.5596,157.8192,4.7779,526962800
2009-07-24,156.9512,160.0004,156.5004,159.9892,4.8436,438362400
2009-07-27,160.1712,160.8796,157.2592,160.1012,4.847,433311200
2009-07-28,158.8804,160.1012,157.6008,160.0004,4.844,363554800
2009-07-29,158.9,160.4512,158.2504,160.0312,4.8449,382158000
2009-07-30,161.7,164.7212,161.5012,162.7892,4.9284,469604800
2009-07-31,162.9908,165.0012,162.9096,163.3912,4.9466,422536800
2009-08-03,165.2112,166.6392,164.8696,166.4292,5.0386,394240000
2009-08-04,164.9312,165.5696,164.2088,165.55,5.012,395810800
2009-08-05,165.7488,167.3896,164.2088,165.1104,4.9987,423183600
2009-08-06,165.5808,166.5104,163.0888,163.9092,4.9623,341616800
2009-08-07,165.4912,166.6,164.7996,165.5108,5.0108,387354800
2009-08-10,165.6592,166.6,163.66,164.7212,4.9869,300294400
2009-08-11,163.6908,164.3796,161.8792,162.8312,4.9297,355342400
2009-08-12,162.5512,166.7092,162.4588,165.3092,5.0047,445071200
2009-08-13,166.6504,168.6692,166.4992,168.42,5.0989,439980800
2009-08-14,167.9412,168.2296,165.5304,166.7792,5.0492,305816000
2009-08-17,163.5508,163.59,159.4208,159.5888,4.8315,524381200
2009-08-18,161.63,164.2396,161.4088,163.9988,4.965,431152400
2009-08-19,162.75,165.3008,162.4504,164.6008,4.9832,413271600
2009-08-20,164.9788,166.7204,164.6092,166.3312,5.0356,342031200
2009-08-21,167.65,169.3692,166.7988,169.2208,5.1231,416074400
2009-08-24,170.1196,170.7104,168.2688,169.0612,5.1183,406929600
2009-08-25,169.4588,170.94,169.1312,169.4,5.1285,324354800
2009-08-26,168.9212,169.5512,166.7596,167.4092,5.0683,303998800
2009-08-27,168.7504,169.5708,164.8304,169.4504,5.1301,449181600
2009-08-28,172.27,172.4912,168.5292,170.0496,5.1482,453700800
2009-08-31,168.1596,168.8512,166.4992,168.21,5.0925,311337600
2009-09-01,167.9888,169.9992,164.9396,165.3008,5.0044,469028000
2009-09-02,164.6204,167.6108,164.1108,165.1804,5.0008,364249200
2009-09-03,166.4404,167.1012,165.0012,166.5496,5.0422,293955200
2009-09-04,167.2804,170.6992,167.09,170.31,5.1561,374628800
2009-09-08,172.9812,173.1408,172.0012,172.9308,5.2354,315047600
2009-09-09,172.7796,174.4708,169.6996,171.1388,5.1812,811087200
2009-09-10,172.06,173.25,170.8112,172.5612,5.2242,491134000
2009-09-11,172.9112,173.18,170.87,172.1608,5.2121,348961200
2009-09-14,170.8308,173.8996,170.2512,173.7204,5.2593,322011200
2009-09-15,174.0396,175.6496,173.5888,175.1596,5.3029,426470800
2009-09-16,177.9904,182.7504,177.8812,181.8712,5.5061,754023200
2009-09-17,181.9804,186.7908,181.9692,184.5508,5.5872,810572000
2009-09-18,185.8304,186.55,184.7608,185.0212,5.6015,601582800
2009-09-21,184.2904,185.1612,181.6192,184.0188,5.5711,437715600
2009-09-22,185.1892,185.3796,182.8512,184.4808,5.5851,356753600
2009-09-23,185.3992,188.8992,185.0296,185.5,5.616,593563600
2009-09-24,187.1996,187.7008,182.77,183.82,5.5651,550880400
2009-09-25,182.0112,185.5,181.44,182.3696,5.5212,445239200
2009-09-28,183.8704,186.6788,183.33,186.1496,5.6356,337444800
2009-09-29,186.7292,187.4012,184.31,185.3796,5.6123,345385600
2009-09-30,186.13,186.4492,182.6104,185.3488,5.6114,539585200
2009-10-01,185.3488,186.2196,180.7008,180.8604,5.4755,524711600
2009-10-02,181.4092,185.9396,181.3504,184.9008,5.5978,553308000
2009-10-05,186.2,186.8608,184.2708,186.0208,5.6317,423133200
2009-10-06,187.74,190.0108,187.3004,190.0108,5.7525,605085600
2009-10-07,189.7588,190.5512,189.0308,190.2488,5.7597,465668000
2009-10-08,190.6604,191.45,188.8908,189.2688,5.7301,438211200
2009-10-09,188.9692,190.6996,188.6192,190.47,5.7664,293272000
2009-10-12,191.0188,191.5088,189.6412,190.8088,5.7767,288024800
2009-10-13,190.6296,191.17,189.7,190.0192,5.7528,348020400
2009-10-14,192.2508,192.3208,190.2292,191.2904,5.7913,375510800
2009-10-15,189.63,190.9208,189.5292,190.5596,5.7691,373556400
2009-10-16,189.35,190.3608,187.8408,188.0508,5.6932,431426800
2009-10-19,187.8492,189.9996,185.5504,189.8596,5.7479,942230800
2009-10-20,200.6004,201.7512,197.8508,198.7608,6.0174,1141039200
2009-10-21,199.5196,208.7092,199.2312,204.9208,6.2039,1193726800
2009-10-22,204.6996,207.8496,202.51,205.2008,6.2124,791392000
2009-10-23,205.6992,205.8,203.2296,203.9408,6.1742,420786800
2009-10-26,203.6692,206.7492,200.0992,202.4792,6.13,484338400
2009-10-27,201.6588,202.8096,196.4508,197.3692,5.9753,756551600
2009-10-28,197.7108,198.0188,191.1,192.3992,5.8248,818386800
2009-10-29,195.0004,196.8092,192.1388,196.35,5.9444,570270400
2009-10-30,196.0588,196.8008,188.1712,188.4988,5.7067,717525200
2009-11-02,189.8008,192.8808,185.57,189.3108,5.7313,678983200
2009-11-03,187.8492,189.5208,185.92,188.7508,5.7144,522541600
2009-11-04,190.7304,193.8496,190.2292,190.8088,5.7767,487530400
2009-11-05,192.3992,195.0004,191.8196,194.0288,5.8742,384801200
2009-11-06,192.5112,195.1908,192.3992,194.3396,5.8836,295097600
2009-11-09,196.9408,201.8996,196.2604,201.46,6.0991,528855600
2009-11-10,201.0204,204.9796,201.0092,202.9804,6.1452,401195200
2009-11-11,204.5596,204.9992,201.8296,203.2492,6.1533,443870000
2009-11-12,203.14,204.8704,201.4292,201.9892,6.1152,363731200
2009-11-13,202.8712,204.8312,202.0704,204.4504,6.1897,343240800
2009-11-16,205.4808,208.0008,205.0104,206.6288,6.2556,485206400
2009-11-17,206.08,207.4408,204.9992,207.0012,6.2669,396513600
2009-11-18,206.5392,207.0012,203.9996,205.9596,6.2354,374320800
2009-11-19,204.61,204.61,199.7996,200.5108,6.0704,542326400
2009-11-20,199.15,200.3904,197.7612,199.92,6.0525,406666400
2009-11-23,203,205.9988,202.9496,205.8812,6.233,474896800
2009-11-24,205.3296,205.8812,202.8992,204.4392,6.1893,318438400
2009-11-25,205.3996,205.6488,203.7588,204.19,6.1818,286454000
2009-11-27,199.22,202.9608,198.3688,200.5892,6.0728,295257200
2009-11-30,201.11,201.6812,198.7692,199.9088,6.0522,424858000
2009-12-01,202.2412,202.7704,196.8288,196.9688,5.9632,465763200
2009-12-02,198.9596,201.4208,195.7508,196.2296,5.9408,715260000
2009-12-03,197.4196,198.9792,196.2688,196.4788,5.9483,448719600
2009-12-04,199.6988,199.8808,190.2796,193.3204,5.8527,826884800
2009-12-07,193.3204,193.7712,188.6808,188.9496,5.7204,714758800
2009-12-08,189.3612,192.3488,188.7004,189.8708,5.7483,690398800
2009-12-09,191.2792,198.1588,190.3104,197.8004,5.9883,684782000
2009-12-10,199.5,199.6988,196.1204,196.4312,5.9469,489669600
2009-12-11,197.7808,197.9992,193.4296,194.67,5.8936,429774800
2009-12-14,195.37,197.4308,192.5588,196.98,5.9635,495790400
2009-12-15,195.8292,197.5092,193.27,194.1688,5.8784,419459600
2009-12-16,195.1012,196.5012,194.5496,195.0312,5.9045,352984800
2009-12-17,194.2612,195.0004,190.9992,191.8588,5.8085,388838800
2009-12-18,193.1692,195.4988,192.6008,195.4288,5.9165,608770400
2009-12-21,196.0504,199.7492,195.6696,198.2288,6.0013,611906400
2009-12-22,199.4412,200.8496,198.66,200.3596,6.0658,349515600
2009-12-23,201.1996,202.3812,200.8104,202.1012,6.1185,345525600
2009-12-24,203.5488,209.3504,203.35,209.0396,6.3286,500889200
2009-12-28,211.7192,213.9508,209.6108,211.61,6.4064,644565600
2009-12-29,212.6292,212.7188,208.7288,209.1012,6.3305,445205600
2009-12-30,208.8296,211.9992,208.3088,211.6408,6.4074,412084400
2009-12-31,213.1304,213.3488,210.56,210.7308,6.3798,352410800
2010-01-04,213.43,214.4996,212.38,214.0096,6.4791,493729600
2010-01-05,214.6004,215.5888,213.2508,214.3792,6.4903,601904800
2010-01-06,214.3792,215.2304,210.7504,210.9688,6.387,552160000
2010-01-07,211.75,211.9992,209.0508,210.5796,6.3752,477131200
2010-01-08,210.2996,211.9992,209.0592,211.9796,6.4176,447610800
2010-01-11,212.8,212.9988,208.4488,210.1092,6.361,462229600
2010-01-12,209.1908,209.7704,206.4188,207.7208,6.2887,594459600
2010-01-13,207.8692,210.9296,204.1004,210.6496,6.3773,605892000
2010-01-14,210.1092,210.4592,209.02,209.4288,6.3404,432894000
2010-01-15,210.9296,211.5988,205.87,205.9288,6.2344,594067600
2010-01-19,208.3312,215.1912,207.2392,215.04,6.5103,730007600
2010-01-20,214.9112,215.5496,209.4988,211.7304,6.4101,612152800
2010-01-21,212.0804,213.3096,207.2112,208.0708,6.2993,608154400
2010-01-22,206.78,207.4996,197.1592,197.75,5.9868,881767600
2010-01-25,202.51,204.6996,200.1888,203.07,6.1479,1065699600
2010-01-26,205.9512,213.71,202.58,205.94,6.2348,1867110000
2010-01-27,206.85,210.5796,199.5308,207.8804,6.2935,1722568400
2010-01-28,204.9292,205.5004,198.6992,199.29,6.0334,1173502400
2010-01-29,201.0792,202.1992,190.2488,192.0604,5.8146,1245952400
2010-02-01,192.3712,196,191.2988,194.7288,5.8954,749876400
2010-02-02,195.9104,196.3192,193.3792,195.86,5.9296,698342400
2010-02-03,195.1712,200.2,194.4208,199.2312,6.0317,615328000
2010-02-04,196.7308,198.3688,191.5704,192.0492,5.8142,757652000
2010-02-05,192.6288,196,190.8508,195.4596,5.9175,850306800
2010-02-08,195.6892,197.8788,194.0008,194.1212,5.877,478270800
2010-02-09,196.42,197.5008,194.7512,196.1904,5.9396,632886800
2010-02-10,195.8908,196.5992,194.2612,195.1208,5.9072,370361600
2010-02-11,194.88,199.7492,194.0596,198.6712,6.0147,550345600
2010-02-12,198.1112,201.6392,195.4988,200.3792,6.0664,655468800
2010-02-16,201.9388,203.6888,201.5188,203.4004,6.1579,543737600
2010-02-17,204.19,204.3104,200.8608,202.5492,6.1321,436396800
2010-02-18,201.6308,203.8904,200.9196,202.93,6.1436,422825200
2010-02-19,201.8604,203.1988,201.11,201.67,6.1055,415469600
2010-02-22,202.3392,202.4988,199.1892,200.4212,6.0677,390563600
2010-02-23,200.0012,201.3312,195.7088,197.0612,5.966,575094800
2010-02-24,198.2288,201.4404,197.8396,200.6592,6.0749,460566400
2010-02-25,197.3804,202.86,196.8904,202.0004,6.1155,665126000
2010-02-26,202.3812,205.17,202.0004,204.6212,6.1948,507460800
2010-03-01,205.7496,209.4988,205.45,208.9892,6.3271,550093600
2010-03-02,209.93,210.8288,207.7404,208.8492,6.3228,566546400
2010-03-03,208.9388,209.8712,207.9392,209.3308,6.3374,372052800
2010-03-04,209.2804,210.9212,208.6308,210.7112,6.3792,366041200
2010-03-05,214.9392,219.6992,214.6312,218.9488,6.6286,899620400
2010-03-08,220.01,220.0912,218.2488,219.0804,6.6326,429889600
2010-03-09,218.3104,224.9996,217.8904,223.02,6.7519,920259200
2010-03-10,223.8292,225.4812,223.1992,224.84,6.807,596218000
2010-03-11,223.9104,225.5008,223.3196,225.5008,6.827,405700400
2010-03-12,227.3712,227.7296,225.75,226.6012,6.8603,416323600
2010-03-15,225.3804,225.5008,220.2508,223.8404,6.7767,493502800
2010-03-16,224.1792,224.98,222.5104,224.4508,6.7952,446908000
2010-03-17,224.8988,226.45,223.2692,224.1204,6.7852,450956800
2010-03-18,224.1008,224.9996,222.6112,224.6496,6.8012,342109600
2010-03-19,224.7896,225.2404,221.2308,222.25,6.7285,559445600
2010-03-22,220.4692,225.9992,220.15,224.7504,6.8042,456419600
2010-03-23,225.6408,228.7796,224.1008,228.3596,6.9135,602431200
2010-03-24,227.64,230.1992,227.5112,229.3704,6.9441,597780400
2010-03-25,230.9188,230.9692,226.2512,226.6488,6.8617,542284400
2010-03-26,228.9504,231.9492,228.55,230.8992,6.9904,640875200
2010-03-29,232.9992,233.87,231.6188,232.3888,7.0355,540744400
2010-03-30,236.6,237.4792,234.2508,235.8496,7.1403,527310000
2010-03-31,235.4912,236.6112,234.4608,235.0012,7.1146,430659600
2010-04-01,237.4092,238.7308,232.75,235.97,7.1439,603145200
2010-04-05,234.9788,238.5096,234.7688,238.49,7.2202,684507600
2010-04-06,238.1988,240.24,237.0004,239.54,7.252,447017200
2010-04-07,239.5512,241.92,238.6608,240.6012,7.2841,628502000
2010-04-08,240.4388,241.5392,238.0392,239.9488,7.2644,572989200
2010-04-09,241.43,241.8892,240.4612,241.7912,7.3202,334182800
2010-04-12,242.2,243.0708,241.8108,242.2896,7.3352,333026400
2010-04-13,241.8612,242.7992,241.1108,242.4296,7.3395,306210800
2010-04-14,245.28,245.8092,244.0704,245.6888,7.4381,404076400
2010-04-15,245.7812,249.0292,245.5096,248.92,7.536,376784800
2010-04-16,248.57,251.1404,244.5492,247.3996,7.4899,750545600
2010-04-19,247.03,247.8896,241.7688,247.0692,7.4799,566924400
2010-04-20,248.5392,249.2504,242.9588,244.5912,7.4049,738326400
2010-04-21,258.8012,260.2488,255.7296,259.2212,7.8478,982391200
2010-04-22,258.2412,266.7504,256.2,266.4704,8.0673,793424800
2010-04-23,267.9908,272.1796,266.9996,270.83,8.1993,796955600
2010-04-26,271.88,272.4596,268.1896,269.5,8.159,479068800
2010-04-27,267.2712,267.8396,260.5204,262.0408,7.9332,709343600
2010-04-28,263.2504,264.0008,256.41,261.6012,7.9199,758402400
2010-04-29,263.0208,270.0012,262.01,268.6404,8.133,558840800
2010-04-30,269.3096,270.5696,260.9992,261.0888,7.9044,542463600
2010-05-03,263.8412,267.8788,262.8808,266.35,8.0637,454342000
2010-05-04,262.8892,263.2896,256.7488,258.6808,7.8315,723819600
2010-05-05,253.0304,258.1404,248.7296,255.99,7.75,883103200
2010-05-06,253.8312,258.2496,199.2508,246.2488,7.4551,1285860800
2010-05-07,243.7092,246.5708,225.2096,235.8608,7.1406,1676018400
2010-05-10,250.25,254.6488,248.5308,253.9908,7.6895,984306400
2010-05-11,251.8404,259.8904,250.4992,256.5192,7.766,848906800
2010-05-12,259.2408,263.13,258.7004,262.0912,7.9347,654379600
2010-05-13,263.2196,265.0004,256.3988,258.3588,7.8217,599712400
2010-05-14,255.1612,256.48,249.4996,253.82,7.6843,759362800
2010-05-17,254.6992,256.1804,247.7104,254.2204,7.6964,762834800
2010-05-18,256.9812,258.5492,250.2612,252.3612,7.6402,782678400
2010-05-19,249.4996,252.9212,244.8488,248.3404,7.5184,1025726800
2010-05-20,241.8808,243.8492,236.2108,237.7592,7.1981,1282915200
2010-05-21,232.82,244.4988,231.35,242.3204,7.3362,1223891200
2010-05-24,247.2792,250.8996,246.26,246.7612,7.4706,754238800
2010-05-25,239.3496,246.7612,237.16,245.2212,7.424,1048006400
2010-05-26,250.0792,252.1288,243.7512,244.1096,7.3903,850654000
2010-05-27,250.6,253.89,249.1104,253.3496,7.6701,666282400
2010-05-28,259.3892,259.4004,253.3496,256.8804,7.777,815614800
2010-06-01,259.6888,265.9412,258.9608,260.8312,7.8966,876472800
2010-06-02,264.5412,264.7988,260.33,263.9504,7.991,688548000
2010-06-03,265.1796,265.5492,260.4112,263.1188,7.9658,650106800
2010-06-04,258.2104,261.9008,254.6292,255.9592,7.7491,758304400
2010-06-07,258.2888,259.1512,250.5496,250.9388,7.5971,886942000
2010-06-08,253.2404,253.8004,245.6496,249.3288,7.5483,1000770400
2010-06-09,251.4708,251.8992,242.4912,243.1996,7.3628,854630000
2010-06-10,244.8404,250.9808,242.2,250.5104,7.5841,776356000
2010-06-11,248.2312,253.8592,247.3688,253.5092,7.6749,545759200
2010-06-14,255.9592,259.1512,254.0104,254.2792,7.6982,602960400
2010-06-15,255.64,259.8512,255.5,259.6888,7.862,585074000
2010-06-16,261.1,267.75,260.6296,267.2488,8.0909,783678000
2010-06-17,270.6004,272.8992,269.5,271.8688,8.2307,872855200
2010-06-18,272.2496,274.9992,271.4208,274.0696,8.2974,784621600
2010-06-21,277.69,279.0088,268.73,270.1692,8.1793,776490400
2010-06-22,272.16,275.9708,271.4992,273.8512,8.2908,717262000
2010-06-23,274.5792,274.6604,267.9012,270.97,8.2035,768457200
2010-06-24,271.0008,273.1988,268.1,268.9988,8.1439,714277200
2010-06-25,270.06,270.27,265.8096,266.7,8.0743,549942400
2010-06-28,266.9296,269.7492,264.5188,268.2988,8.1227,584948000
2010-06-29,264.1212,264.39,254.2988,256.1692,7.7554,1133344800
2010-06-30,256.7096,257.9696,250.0092,251.5296,7.615,739452000
2010-07-01,254.2988,254.8,243.2192,248.4804,7.5227,1022896000
2010-07-02,250.4908,250.9304,243.1996,246.9404,7.476,693842800
2010-07-06,251.0004,252.8008,246.1592,248.6288,7.5272,615235600
2010-07-07,250.4908,258.7704,249.7488,258.6696,7.8311,654556000
2010-07-08,262.4804,262.9004,254.8896,258.09,7.8136,738144400
2010-07-09,256.8888,259.8988,255.1612,259.6188,7.8599,433322400
2010-07-12,258.5296,261.8504,254.8588,257.2892,7.7893,562878400
2010-07-13,256.3204,256.3988,246.4308,251.8012,7.6232,1190924000
2010-07-14,249.3792,255.7996,249.0012,252.7308,7.6513,812047600
2010-07-15,248.2312,256.97,247.2988,251.4512,7.6126,824866000
2010-07-16,253.1788,254.9708,248.4104,249.9,7.5656,1039858400
2010-07-19,249.8804,249.8804,239.5988,245.5796,7.4348,1024478000
2010-07-20,242.9,252.8988,240.0104,251.8908,7.6259,1074950800
2010-07-21,265.09,265.1488,253.9992,254.24,7.697,1185671200
2010-07-22,257.6812,259.9996,255.3096,259.0196,7.8417,645318800
2010-07-23,257.0904,260.3804,256.2812,259.9408,7.8696,533388800
2010-07-26,259.9996,260.1004,257.7092,259.28,7.8496,420551600
2010-07-27,260.8704,264.7988,260.2992,264.0792,7.9949,584771600
2010-07-28,263.6704,265.9888,260.2488,260.96,7.9005,519985200
2010-07-29,260.7108,262.6512,256.0992,258.1096,7.8142,643806800
2010-07-30,255.8892,259.7,254.9008,257.25,7.7882,448210000
2010-08-02,260.4392,262.5896,259.6188,261.8504,7.9274,428055600
2010-08-03,261.0104,263.2588,259.42,261.9288,7.9298,417653600
2010-08-04,262.8388,264.2808,260.3104,262.9788,7.9616,420375200
2010-08-05,261.73,263.1804,260.5512,261.6992,7.9229,289097200
2010-08-06,259.7812,261.4892,257.6308,260.0892,7.8741,444897600
2010-08-09,261.4808,262.15,259.5712,261.7496,7.9244,303128000
2010-08-10,259.8512,260.4504,257.5496,259.4088,7.8535,451920000
2010-08-11,255.3992,255.6904,249.8104,250.1912,7.5745,620054400
2010-08-12,246.6912,253.1004,246.12,251.79,7.6229,534920400
2010-08-13,251.65,251.8796,249.0908,249.0992,7.5414,354869200
2010-08-16,247.5788,250.0092,246.6212,247.6404,7.4972,318430000
2010-08-17,250.0792,254.6292,249.2,251.9692,7.6283,422640400
2010-08-18,252.3612,254.6712,251.58,253.0696,7.6616,339696000
2010-08-19,252.84,253.4812,248.6792,249.8804,7.565,426706000
2010-08-20,249.3904,253.9208,249.0012,249.6396,7.5578,384230000
2010-08-23,251.79,252,245.2492,245.8008,7.4415,414041600
2010-08-24,242.6704,243.0008,238.6496,239.9292,7.2638,602565600
2010-08-25,238.0392,243.9892,237.1992,242.8888,7.3534,596867600
2010-08-26,245.4508,245.7504,240.2792,240.2792,7.2744,466505200
2010-08-27,241.7492,242.6088,235.5612,241.6204,7.315,548391200
2010-08-30,240.7608,245.7504,240.6796,242.4996,7.3416,383289200
2010-08-31,241.85,244.5604,240.3492,243.0988,7.3597,420786800
2010-09-01,247.4696,251.4596,246.2796,250.3312,7.5787,697037600
2010-09-02,251.2608,252.1708,248.57,252.1708,7.6344,415427600
2010-09-03,255.0912,258.7788,254.5004,258.7704,7.8342,520788800
2010-09-07,256.6396,259.5292,256.2504,257.81,7.8051,342557600
2010-09-08,259.7812,264.39,259.1008,262.92,7.9598,526551200
2010-09-09,265.0396,266.5208,262.92,263.0712,7.9644,438575200
2010-09-10,263.1888,264.4992,261.3996,263.41,7.9747,387542400
2010-09-13,265.8208,268.2792,265.7592,267.0388,8.0845,388780000
